39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
55.0, Private,197422.0, HS-grad,9.0,,, Husband,, Male,7688.0,0.0,40.0, United-States, >50K
32.0, Private,267736.0, Some-college,10.0, Never-married, Adm-clerical, Own-child,, Female,0.0,0.0,40.0, United-States,
29.0, Private,267034.0, 11th,7.0, Never-married, Craft-repair, Own-child, Black,,0.0,0.0,40.0, Haiti, <=50K
46.0, State-gov,193047.0, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,37.0, United-States, <=50K
29.0, State-gov,,,, Married-civ-spouse, Exec-managerial, Husband,, Male,7688.0,0.0,40.0,, >50K
, Private,223515.0, Bachelors,13.0, Never-married,,, White, Male,,0.0,20.0, United-States, <=50K
,,87510.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0,, <=50K
23.0, Private,, HS-grad,,, Transport-moving, Unmarried, White, Male,0.0,0.0,50.0,, <=50K
39.0, Private,48093.0,,9.0,, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0,,31757.0, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,38.0, United-States,
54.0, Private,, HS-grad,, Married-civ-spouse,, Husband, White, Male,,,40.0, United-States, >50K
33.0,,120064.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White,,0.0,0.0,45.0, United-States, <=50K
46.0, Federal-gov,, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,, United-States, >50K
37.0, Private,103408.0, HS-grad,9.0, Never-married, Farming-fishing,, Black,,0.0,,40.0,,
36.0, Private,101460.0,,9.0, Never-married, Other-service,, White, Female,0.0,0.0,,, <=50K
59.0, Local-gov,420537.0, HS-grad,, Married-civ-spouse, Adm-clerical,, White, Female,0.0,0.0,38.0,, >50K
34.0, Local-gov,119411.0, HS-grad,9.0,, Protective-serv, Unmarried, White, Male,0.0,0.0,40.0, Portugal, <=50K
, Self-emp-inc,128272.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,,,70.0, United-States, >50K
51.0, Private,386773.0,,13.0, Never-married, Sales, Not-in-family, White,,,0.0,55.0, United-States, >50K
,,283268.0, 10th,6.0, Separated, Other-service, Unmarried,, Female,0.0,0.0,42.0, United-States, <=50K
,,301526.0, Some-college,10.0, Married-spouse-absent, Other-service, Other-relative, White, Male,0.0,0.0,40.0,, <=50K
22.0, Private,151790.0, Some-college,10.0, Married-civ-spouse, Sales,, White, Female,0.0,0.0,30.0,,
47.0, Self-emp-not-inc,106252.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
32.0, Private,, HS-grad,, Never-married, Machine-op-inspct, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
26.0, Private,171114.0, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Female,,0.0,, United-States, <=50K
, Private,327323.0, 5th-6th,, Separated, Farming-fishing, Not-in-family, White, Male,0.0,,, Guatemala, <=50K
31.0, Private,244147.0, HS-grad,, Divorced,, Unmarried, White, Male,0.0,0.0,55.0, United-States,
37.0, Private,280282.0,,11.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,24.0,, >50K
55.0,,116442.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White,,,0.0,,, <=50K
23.0, Local-gov,282579.0, Assoc-voc,, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,56.0,,
36.0, Private,51838.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,,, United-States, <=50K
, Private,73585.0,,14.0, Married-civ-spouse, Prof-specialty,, White,,0.0,0.0,40.0, ?,
43.0, Private,226902.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,,,, United-States, >50K
54.0, Private,, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Male,,0.0,40.0,, <=50K
43.0, State-gov,, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,, ?, <=50K
, Private,196690.0, Assoc-voc,,, Machine-op-inspct,, White, Female,0.0,1669.0,42.0, United-States, <=50K
40.0,,,,11.0, Married-civ-spouse,, Husband, White, Male,0.0,,50.0, United-States, >50K
, Self-emp-not-inc,49572.0, Some-college,,,, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
40.0,,, Bachelors,,, Sales, Not-in-family, Other, Female,,0.0,, United-States, >50K
42.0, Private,169628.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family,, Female,,,38.0,,
61.0, Self-emp-not-inc,36671.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,2352.0,50.0, United-States,
18.0, Private,231193.0, 12th,8.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,, United-States,
, ?,, HS-grad,9.0, Married-civ-spouse, ?, Husband,,,0.0,0.0,16.0, United-States,
21.0, ?,149704.0, HS-grad,9.0, Never-married,, Not-in-family, White, Female,1055.0,0.0,,,
48.0, Private,,,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
41.0, Self-emp-inc,32185.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White,,,0.0,40.0, United-States, <=50K
18.0, ?,196061.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,33.0,, <=50K
23.0, Private,, HS-grad,9.0,,, Not-in-family, White, Female,,,40.0, United-States, <=50K
, Private,31577.0,,9.0,, Transport-moving,, White, Male,0.0,0.0,60.0, United-States, >50K
22.0, Private,162343.0, Some-college,10.0, Never-married, Other-service,, Black,,0.0,0.0,20.0, United-States,
, Private,128831.0,,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0,, <=50K
, Private,316688.0, HS-grad,9.0,, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,
46.0, Private,, Masters,14.0, Never-married, Tech-support, Not-in-family, White, Male,,0.0,35.0, United-States, >50K
43.0, Private,, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,40.0, England, >50K
43.0, Private,, Assoc-acdm,,, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,
24.0, Private,106085.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,0.0,1721.0,30.0, United-States, <=50K
, Self-emp-not-inc,315859.0, 11th,7.0, Never-married,,, White,,0.0,0.0,, United-States,
31.0, Private,, HS-grad,, Divorced, Adm-clerical, Unmarried, White,,,0.0,38.0, United-States,
17.0, Private,193830.0, 11th,7.0, Never-married,, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
32.0, Private,231043.0,,9.0,, Craft-repair,, White, Male,,0.0,48.0, United-States, >50K
50.0,,, Masters,14.0, Married-spouse-absent, ?,, White, Male,,0.0,40.0, United-States,
33.0,,, Bachelors,, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103.0,0.0,47.0, United-States, >50K
64.0, Private,, Bachelors,13.0, Married-civ-spouse, Prof-specialty,, White, Male,0.0,0.0,40.0,, >50K
, Private,, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
30.0, Private,191571.0, HS-grad,9.0, Separated,, Own-child, White, Female,,0.0,, United-States, <=50K
22.0, ?,219941.0,,10.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
, Private,94113.0, Some-college,, Divorced,, Not-in-family, White, Male,,0.0,45.0, United-States, <=50K
22.0, Private,137510.0, Some-college,10.0, Never-married,, Own-child, White, Male,,0.0,40.0, United-States,
17.0,,32607.0, 10th,6.0, Never-married, Farming-fishing, Own-child,,,0.0,,20.0, United-States, <=50K
47.0, Self-emp-not-inc,93208.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife,, Female,0.0,0.0,75.0, Italy,
, Private,254440.0, Assoc-voc,11.0, Never-married, Prof-specialty, Not-in-family, White, Female,,0.0,60.0, United-States, <=50K
56.0, Private,186556.0, Some-college,10.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,0.0,50.0, United-States, >50K
64.0, Private,, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,,0.0,45.0, United-States, <=50K
47.0, Private,191277.0, HS-grad,9.0,, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
48.0, Private,167159.0,,11.0, Never-married,, Unmarried, White,,0.0,0.0,40.0, United-States, <=50K
31.0, Private,171871.0, Masters,, Never-married,, Not-in-family, White, Female,0.0,0.0,46.0, United-States, <=50K
29.0, Private,154411.0, Assoc-voc,,, Tech-support, Own-child, White,,0.0,0.0,40.0, United-States,
30.0, Private,129227.0, HS-grad,, Widowed, Adm-clerical,, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,110331.0, HS-grad,9.0,, Exec-managerial, Husband, White, Male,0.0,1672.0,60.0, United-States, <=50K
57.0,,34269.0, HS-grad,9.0,, Transport-moving,,, Male,0.0,653.0,, United-States, >50K
, Private,174355.0,,9.0, Widowed,, Not-in-family,,,0.0,0.0,40.0, United-States, <=50K
39.0, Private,680390.0, HS-grad,, Separated, Machine-op-inspct, Unmarried,, Female,0.0,0.0,24.0, United-States, <=50K
43.0, Private,, Some-college,10.0, Never-married, Adm-clerical,, White, Male,0.0,0.0,25.0, United-States, <=50K
24.0, Self-emp-inc,165474.0,,13.0, Never-married,, Own-child, White, Male,0.0,0.0,,, <=50K
42.0,,257780.0, 11th,7.0, Married-civ-spouse, ?,,,,0.0,0.0,15.0, United-States,
53.0, Private,194259.0, Some-college,10.0,, Adm-clerical,, White, Female,4386.0,0.0,40.0, United-States, >50K
26.0, Private,280093.0, Some-college,10.0, Never-married, Handlers-cleaners,,, Male,0.0,,40.0, United-States, <=50K
73.0, Self-emp-not-inc,177387.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial,, White, Male,0.0,,, United-States, <=50K
72.0, ?,28929.0, 11th,7.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,24.0, United-States, <=50K
55.0, Private,105304.0,,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,0.0,40.0, United-States, <=50K
25.0,,499233.0,,9.0,, Adm-clerical, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
24.0,,321435.0, Bachelors,13.0, Never-married, Exec-managerial,, White, Male,,0.0,50.0, United-States, <=50K
63.0,,, HS-grad,9.0, Widowed, Farming-fishing, Not-in-family, White, Male,0.0,0.0,6.0, United-States, <=50K
,,, 11th,7.0, Never-married,, Own-child, White,,,0.0,20.0, United-States, <=50K
35.0, Private,,,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,, United-States, <=50K
51.0,,146813.0, Some-college,,, Prof-specialty, Husband,,,,0.0,, United-States,
,,291175.0, Bachelors,, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,48.0, United-States, <=50K
55.0,,387569.0,,9.0,, Craft-repair,,, Male,4386.0,0.0,40.0,, >50K
,,102895.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
40.0, Local-gov,33274.0, HS-grad,, Divorced, Other-service,, White,,,,50.0,, <=50K
, Private,, Bachelors,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,45.0, United-States,
39.0, Private,, Bachelors,13.0,, Craft-repair, Husband, White, Male,0.0,,40.0,, <=50K
31.0, Private,118966.0, HS-grad,9.0, Never-married,, Own-child, White, Male,0.0,0.0,18.0, United-States, <=50K
61.0, Private,99784.0,,14.0, Widowed, Prof-specialty,,, Female,0.0,0.0,40.0, United-States, >50K
, Private,, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, White,,0.0,0.0,55.0, United-States,
46.0, Self-emp-not-inc,177407.0,,9.0, Married-civ-spouse, Sales,,, Male,0.0,0.0,50.0, United-States, <=50K
26.0, Private,96467.0, Bachelors,13.0, Never-married, Prof-specialty,, White, Female,0.0,0.0,40.0, United-States, <=50K
48.0, State-gov,327886.0, Doctorate,16.0, Divorced, Prof-specialty, Own-child, White, Male,0.0,0.0,50.0, United-States, >50K
34.0,,111567.0, HS-grad,9.0,,, Own-child,,,,0.0,, United-States, <=50K
34.0, Local-gov,166545.0, HS-grad,9.0,, Adm-clerical, Own-child, White,,0.0,,40.0, United-States,
59.0, Private,142182.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband,, Male,0.0,0.0,40.0, United-States, >50K
, Private,, Bachelors,, Never-married,, Own-child, White,,0.0,0.0,40.0, United-States,
, Private,38563.0,,, Never-married, Exec-managerial, Not-in-family, White,,0.0,,56.0, United-States,
18.0,,216284.0, 11th,7.0, Never-married,, Own-child, White, Female,,0.0,, United-States,
43.0, Private,, HS-grad,9.0,,, Husband,, Male,0.0,0.0,40.0, Mexico, <=50K
, Private,285335.0,,7.0,, Exec-managerial, Husband,, Male,0.0,,50.0, United-States,
,,142712.0, Some-college,10.0, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,70.0, United-States, <=50K
33.0, Private,, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,,, <=50K
, Private,309055.0,,, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K
21.0, Private,62339.0, 10th,6.0,,, Not-in-family, White, Male,0.0,,,, <=50K
17.0, Private,368700.0, 11th,, Never-married,, Own-child,,,,0.0,28.0, United-States, <=50K
39.0, Private,176186.0, Some-college,10.0, Married-civ-spouse, Farming-fishing,, White, Male,0.0,,, United-States, >50K
29.0, Self-emp-not-inc,266855.0, Bachelors,13.0, Separated, Prof-specialty, Own-child, White, Male,0.0,0.0,, United-States, <=50K
44.0, Private,48087.0, Bachelors,13.0,, Exec-managerial, Husband,, Male,0.0,0.0,,, >50K
24.0, Private,121313.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
71.0, Self-emp-not-inc,143437.0, Masters,14.0,, Sales, Husband, White,,10605.0,0.0,, United-States, >50K
51.0, Self-emp-not-inc,160724.0, Bachelors,13.0, Married-civ-spouse,, Husband, Asian-Pac-Islander, Male,0.0,2415.0,40.0, China, >50K
55.0, Private,282753.0, 5th-6th,,, Other-service, Unmarried, Black, Male,,0.0,, United-States, <=50K
41.0,,194636.0, Bachelors,13.0,, Exec-managerial,, White, Male,0.0,0.0,60.0, United-States, >50K
, Private,153044.0, HS-grad,, Never-married, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,7.0, United-States, <=50K
38.0, Private,411797.0, Assoc-voc,11.0, Divorced, Adm-clerical,, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0,,117683.0, HS-grad,, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,
19.0, Private,376540.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White,,0.0,0.0,30.0, United-States,
49.0, Private,, 9th,5.0, Divorced, Machine-op-inspct, Not-in-family, White,,0.0,0.0,40.0,, <=50K
32.0, Private,270335.0, Bachelors,, Married-civ-spouse, Adm-clerical, Other-relative,,,0.0,0.0,40.0, Philippines, >50K
27.0,,96226.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,70.0, United-States, <=50K
38.0, Private,, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,,0.0,50.0, United-States, >50K
33.0, Private,258498.0, Some-college,, Married-civ-spouse, Craft-repair, Wife,, Female,0.0,0.0,60.0, United-States, <=50K
63.0, ?,, Some-college,10.0,, ?, Husband, White, Male,0.0,0.0,15.0,,
, Private,,,,, Exec-managerial, Own-child, White, Male,0.0,,, United-States,
33.0, Self-emp-inc,, Some-college,10.0,, Craft-repair, Husband, White,,0.0,,60.0, ?, <=50K
54.0,,, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,, United-States, <=50K
29.0, Private,177119.0, Assoc-voc,11.0, Divorced,, Not-in-family, White, Female,2174.0,0.0,, United-States, <=50K
, ?,, Some-college,10.0, Divorced,, Unmarried,, Female,0.0,0.0,30.0, United-States, <=50K
35.0, Self-emp-not-inc,372525.0, Bachelors,, Never-married, Exec-managerial, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
28.0, Private,164170.0,,11.0, Married-civ-spouse,, Wife, Asian-Pac-Islander, Female,0.0,,40.0,,
37.0, Private,183800.0,,13.0, Married-civ-spouse, Prof-specialty,,,,7688.0,0.0,, United-States, >50K
42.0, Self-emp-not-inc,, Prof-school,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,65.0, United-States, >50K
40.0, Private,170108.0,,14.0,, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,
, Private,341995.0,,10.0,, Sales, Own-child,, Male,0.0,0.0,55.0,, <=50K
22.0, Private,226508.0, Bachelors,,, Exec-managerial, Own-child, White, Female,0.0,0.0,, United-States, <=50K
,,87418.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial,, White,,0.0,0.0,45.0, United-States, >50K
28.0, Private,109165.0, HS-grad,, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0,,
63.0, Local-gov,, 7th-8th,4.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,,55.0, United-States, <=50K
51.0,,175897.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
22.0, Private,99697.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,,40.0, United-States, <=50K
27.0, ?,90270.0, Assoc-acdm,12.0, Married-civ-spouse, ?, Own-child,, Male,0.0,0.0,40.0, United-States, <=50K
,,152375.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
46.0, Private,171550.0, HS-grad,9.0,,,, White, Female,0.0,0.0,38.0, United-States,
37.0, Private,,,10.0,,, Not-in-family, White, Male,0.0,0.0,52.0, United-States, <=50K
, Private,202570.0,,13.0, Never-married, Prof-specialty,,, Male,0.0,0.0,, United-States, <=50K
37.0, Self-emp-not-inc,168496.0, HS-grad,9.0, Divorced, Handlers-cleaners, Own-child, White, Male,0.0,,10.0,, <=50K
53.0,,68898.0, Some-college,10.0,, Tech-support, Husband, White, Male,,0.0,,, <=50K
27.0,,93235.0, HS-grad,9.0,, Sales,, White,,0.0,0.0,30.0, United-States, <=50K
38.0, Private,278924.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,,0.0,44.0,, <=50K
53.0, Self-emp-not-inc,311020.0, 10th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,,, <=50K
34.0, Private,175878.0,,10.0, Never-married, Craft-repair,, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,543028.0, HS-grad,, Never-married, Sales, Own-child, Black,,0.0,0.0,40.0, United-States, <=50K
39.0, Private,202027.0, Bachelors,, Married-civ-spouse, Exec-managerial, Husband,, Male,,0.0,45.0, United-States, >50K
43.0, Private,158926.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0.0,,50.0, South, <=50K
67.0, Self-emp-inc,76860.0,,9.0, Married-civ-spouse, Exec-managerial,,, Male,0.0,0.0,40.0, United-States, >50K
81.0, Self-emp-not-inc,136063.0, HS-grad,, Married-civ-spouse, Exec-managerial, Husband,, Male,,0.0,30.0, United-States, <=50K
21.0, Private,186648.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
, Private,257509.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,, United-States, <=50K
25.0, Private,98155.0,,10.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0,,274198.0, 5th-6th,3.0,,,, White, Female,,0.0,38.0, Mexico, <=50K
38.0, Private,97083.0, Some-college,10.0, Married-civ-spouse, Adm-clerical,, Black,,0.0,0.0,40.0, United-States, <=50K
64.0, ?,29825.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,,0.0,5.0, United-States, <=50K
32.0, Private,262153.0, HS-grad,9.0,, Machine-op-inspct, Husband, White, Male,0.0,,40.0, United-States,
, Private,,,9.0, Married-civ-spouse, Machine-op-inspct,, White, Male,,0.0,40.0, United-States, <=50K
51.0, Private,138022.0, Masters,14.0,, Exec-managerial, Husband, White, Male,0.0,0.0,, United-States, >50K
22.0, Private,91842.0, Some-college,,, Sales, Not-in-family, White, Female,0.0,0.0,42.0, United-States, <=50K
,,, 1st-4th,2.0, Married-spouse-absent, Priv-house-serv, Not-in-family,,,0.0,0.0,40.0, Guatemala, <=50K
42.0, Private,162003.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
19.0, ?,52114.0, Some-college,10.0, Never-married, ?,, White, Female,,,10.0, United-States, <=50K
51.0, Local-gov,241843.0, Preschool,1.0, Married-civ-spouse, Other-service,,, Male,0.0,,40.0, United-States, <=50K
